date,HOUST,HOUST_dt,UNRATENSA,UNRATENSA_dt,EMRATIO,EMRATIO_dt,UEMPMED,UEMPMED_dt,UMCSENT,UMCSENT_dt,USSLIND,USSLIND_dt,KCFSI,KCFSI_dt,IPMAN,IPMAN_dt,VIXCLS,VIXCLS_dt,DGS10,DGS10_dt
desc,Housing Starts: Total: New Privately Owned Housing Units Started,,Civilian Unemployment Rate NSA,,Civilian Employment-Population Ratio,,Median Duration of Unemployment,,University of Michigan: Consumer Sentiment,,Leading Index For United States,,Kansas City Financial Stress Index,,Industrial Production: Manufacturing (NAICS),,CBOE Volatility Index: NSA,,10-Year Treasury Constant Maturity Rate,
1/29/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
1/30/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
1/31/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/1/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/2/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/3/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/4/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/5/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/6/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/7/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/8/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/9/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/10/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/11/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/12/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/13/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/14/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/15/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/16/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/17/1971,1987,12/1/1970,,,,,,,,,,,,,,,,,,
2/18/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/19/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/20/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/21/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/22/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/23/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/24/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/25/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/26/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/27/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
2/28/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/1/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/2/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/3/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/4/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/5/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/6/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/7/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/8/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/9/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/10/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/11/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/12/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/13/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/14/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/15/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/16/1971,1701,1/1/1971,,,,,,,,,,,,,,,,,,
3/17/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/18/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/19/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/20/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/21/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/22/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/23/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/24/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/25/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/26/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/27/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/28/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/29/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/30/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
3/31/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/1/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/2/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/3/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/4/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/5/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/6/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/7/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/8/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/9/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/10/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/11/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/12/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/13/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/14/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/15/1971,1715,2/1/1971,,,,,,,,,,,,,,,,,,
4/16/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/17/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/18/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/19/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/20/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/21/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/22/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/23/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/24/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/25/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/26/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/27/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/28/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/29/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
4/30/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/1/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/2/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/3/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/4/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/5/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/6/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/7/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/8/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/9/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/10/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/11/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/12/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/13/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/14/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/15/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/16/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/17/1971,1918,3/1/1971,,,,,,,,,,,,,,,,,,
5/18/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/19/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/20/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/21/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/22/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/23/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/24/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/25/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/26/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/27/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/28/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/29/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/30/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
5/31/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/1/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/2/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/3/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/4/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/5/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/6/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/7/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/8/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/9/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/10/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/11/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/12/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/13/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/14/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/15/1971,1903,4/1/1971,,,,,,,,,,,,,,,,,,
6/16/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/17/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/18/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/19/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/20/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/21/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/22/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/23/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/24/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/25/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/26/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/27/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/28/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/29/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
6/30/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/1/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/2/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/3/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/4/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/5/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/6/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/7/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/8/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/9/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/10/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/11/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/12/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/13/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/14/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/15/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/16/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/17/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/18/1971,1931,5/1/1971,,,,,,,,,,,,,,,,,,
7/19/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/20/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/21/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/22/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/23/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/24/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/25/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/26/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/27/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/28/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/29/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/30/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
7/31/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/1/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/2/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/3/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/4/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/5/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/6/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/7/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/8/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/9/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/10/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/11/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/12/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/13/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/14/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/15/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/16/1971,1982,6/1/1971,,,,,,,,,,,,,,,,,,
8/17/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/18/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/19/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/20/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/21/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/22/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/23/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/24/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/25/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/26/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/27/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/28/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/29/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/30/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
8/31/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/1/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/2/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/3/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/4/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/5/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/6/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/7/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/8/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/9/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/10/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/11/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/12/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/13/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/14/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/15/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/16/1971,2218,7/1/1971,,,,,,,,,,,,,,,,,,
9/17/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/18/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/19/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/20/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/21/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/22/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/23/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/24/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/25/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/26/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/27/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/28/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/29/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
9/30/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/1/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/2/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/3/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/4/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/5/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/6/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/7/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/8/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/9/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/10/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/11/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/12/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/13/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/14/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/15/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/16/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/17/1971,2228,8/1/1971,,,,,,,,,,,,,,,,,,
10/18/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/19/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/20/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/21/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/22/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/23/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/24/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/25/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/26/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/27/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/28/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/29/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/30/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
10/31/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/1/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/2/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/3/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/4/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/5/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/6/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/7/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/8/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/9/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/10/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/11/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/12/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/13/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/14/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/15/1971,1958,9/1/1971,,,,,,,,,,,,,,,,,,
11/16/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/17/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/18/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/19/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/20/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/21/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/22/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/23/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/24/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/25/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/26/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/27/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/28/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/29/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
11/30/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/1/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/2/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/3/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/4/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/5/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/6/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/7/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/8/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/9/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/10/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/11/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/12/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/13/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/14/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/15/1971,2050,10/1/1971,,,,,,,,,,,,,,,,,,
12/16/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/17/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/18/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/19/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/20/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/21/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/22/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/23/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/24/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/25/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/26/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/27/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/28/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/29/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/30/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
12/31/1971,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/1/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/2/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/3/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/4/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/5/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/6/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/7/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/8/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/9/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/10/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/11/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/12/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/13/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/14/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/15/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/16/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/17/1972,2316,11/1/1971,,,,,,,,,,,,,,,,,,
1/18/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/19/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/20/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/21/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/22/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/23/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/24/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/25/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/26/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/27/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/28/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/29/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/30/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
1/31/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/1/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/2/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/3/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/4/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/5/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/6/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/7/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/8/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/9/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/10/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/11/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/12/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/13/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/14/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/15/1972,2517,12/1/1971,,,,,,,,,,,,,,,,,,
2/16/1972,2549,1/1/1972,,,,,,,,,,,,,,,,,,
2/17/1972,2549,1/1/1972,,,,,,,,,,,,,,,,,,
2/18/1972,2549,1/1/1972,,,,,,,,,,,,,,,,,,
2/19/1972,2549,1/1/1972,,,,,,,,,,,,,,,,,,
2/20/1972,2549,1/1/1972,,,,,,,,,,,,,,,,,,
2/21/1972,2549,1/1/1972,,,,,,,,,,,,,,,,,,
2/22/1972,2549,1/1/1972,,,,,,,,,,,,,,,,,,
