Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
5/9/2002,38.277225,31.290094,35.269333,47.967873,45.631748,37.860287
5/10/2002,36.744354,30.937351,35.167759,47.346378,45.215065,37.431057
5/13/2002,38.277225,31.192535,35.421692,47.827805,45.656269,37.160583
5/14/2002,40.464489,31.905533,35.407204,49.149555,46.367107,37.478096
5/15/2002,40.20454,31.815474,35.066174,49.202065,45.525555,36.966545
5/16/2002,40.769279,31.72541,35.312862,49.464672,45.280434,36.172783
5/17/2002,41.181629,31.537777,35.320129,49.928585,46.16283,35.978733
5/20/2002,40.025249,31.530281,35.073456,49.622219,45.827839,36.466751
5/21/2002,38.949539,31.515274,34.848518,48.449291,45.452003,36.690189
5/22/2002,39.379818,31.777952,35.0952,48.361752,45.705288,37.478096
5/23/2002,39.657722,32.033146,35.0952,48.843185,46.358917,37.866161
5/24/2002,38.985409,31.830481,34.942833,48.843185,45.754322,37.76622
5/28/2002,38.438587,31.522774,34.485725,47.932846,45.468353,37.630959
5/29/2002,37.452515,31.31262,34.580063,47.880325,45.737976,37.172352
5/30/2002,37.8559,31.072439,34.703411,47.547707,45.705288,36.848938
5/31/2002,37.434589,31.357668,35.044415,48.011646,45.468353,36.719593
6/3/2002,35.85688,30.697168,34.551041,47.005005,44.079391,35.778816
6/4/2002,36.609879,30.509544,34.47847,46.506065,43.948669,35.925804
6/5/2002,36.93259,30.83227,35.124222,47.083782,44.406185,35.53775
6/6/2002,36.125816,30.209318,34.580063,46.383511,43.107109,34.749847
6/7/2002,35.211456,30.261868,34.507504,46.42728,43.311348,34.902725
6/10/2002,34.969429,30.509544,34.551041,46.698643,44.054863,35.037956
6/11/2002,34.108868,30.029192,34.369652,46.085922,42.208347,34.849812
6/12/2002,34.960468,30.396954,34.746925,45.516953,42.077644,34.996796
6/13/2002,34.494335,29.879078,34.340618,45.166805,42.445301,35.320187
6/14/2002,34.332958,29.80444,34.230816,45.004826,42.593418,35.128456
6/17/2002,35.498322,30.452862,34.587158,46.186874,43.411732,35.561783
6/18/2002,35.85688,30.633802,34.667156,46.396992,43.739063,35.85265
6/19/2002,33.705482,30.309591,34.565331,45.792862,43.493568,35.496494
6/20/2002,32.809055,30.415152,34.441696,45.179939,42.716156,35.152218
6/21/2002,31.822983,29.842134,34.179905,43.849064,41.365936,35.23531
6/24/2002,32.558056,30.053259,33.699936,44.085476,41.243187,34.707005
6/25/2002,31.464418,30.302055,32.878178,43.59515,40.547626,34.457699
6/26/2002,31.634758,30.106018,32.849075,42.807121,41.284103,34.238071
6/27/2002,32.262238,30.309591,33.227226,43.166122,42.306988,34.166851
6/28/2002,32.316013,30.935404,33.089039,43.560112,41.7342,34.980057
7/1/2002,30.819,30.777073,33.096333,42.246758,39.892971,34.249954
7/2/2002,29.850851,29.940142,32.885429,41.152283,38.968277,33.430798
7/3/2002,30.881748,29.894918,32.667263,42.019093,39.041924,33.181511
7/5/2002,32.719406,30.694126,33.052696,43.384998,40.220295,33.537647
7/8/2002,31.643711,30.445297,33.089039,42.640766,39.770218,33.234924
7/9/2002,31.069998,30.452862,32.485451,41.703903,38.01083,32.308933
7/10/2002,30.299074,29.20126,32.020031,40.460583,36.267815,30.741852
7/11/2002,31.285126,28.741341,31.278263,40.539356,36.947018,31.519457
7/12/2002,31.589924,28.681034,30.66737,39.838905,37.478939,30.540035
7/15/2002,31.912622,28.130632,30.471029,39.31358,36.74247,30.985222
7/16/2002,31.419605,27.572693,29.816515,38.359184,36.562412,29.946451
7/17/2002,32.136726,28.047695,30.201941,38.315392,37.519844,29.578434
7/18/2002,31.347876,27.406818,29.380178,37.860088,35.924118,29.121361
7/19/2002,30.51421,26.049665,27.889351,36.345333,34.287502,27.50087
7/22/2002,29.133722,25.167532,28.172972,35.38221,33.551003,27.239681
7/23/2002,27.968376,24.692524,28.500216,34.795578,33.420059,25.090912
7/24/2002,29.22336,26.388952,29.612892,36.905731,35.67046,27.109112
7/25/2002,27.47533,26.607607,30.216486,36.108936,36.644253,27.79767
7/26/2002,27.466373,26.954432,30.114677,36.730602,37.274349,27.714569
7/29/2002,29.662601,28.432213,31.300074,38.919544,38.984646,28.076656
7/30/2002,29.886713,27.30879,30.79101,38.875767,39.361073,30.136415
7/31/2002,29.313005,27.444517,31.380062,38.411716,40.367599,30.409447
8/1/2002,27.878727,27.421892,31.212795,37.299725,39.07465,29.798058
8/2/2002,27.018158,26.170303,31.125546,35.898792,38.984646,29.293505
8/5/2002,26.265167,25.303249,30.761917,34.6292,37.315281,28.866116
8/6/2002,27.34984,26.336174,30.703743,35.723679,38.092663,29.898954
8/7/2002,27.878727,26.931824,31.198254,36.38036,39.475624,30.237316
8/8/2002,29.169577,27.48975,31.961843,36.905731,40.866756,30.367884
8/9/2002,28.640686,27.715931,32.034573,36.861935,40.670361,30.545984
8/12/2002,28.371759,27.625456,31.998222,36.599255,40.760384,31.252338
8/13/2002,27.959414,27.361576,31.910959,35.925056,39.459259,30.451002
8/14/2002,29.402641,27.783796,32.718178,37.877605,40.915867,31.3948
8/15/2002,30.065996,27.534983,32.412731,39.269779,41.120426,31.276085
8/16/2002,30.792103,27.04491,32.470917,39.015865,40.776745,30.836834
8/19/2002,31.733343,27.776251,32.798164,40.408031,41.357769,31.074261
8/20/2002,31.04311,27.158003,32.652721,40.014027,40.907673,31.371059
8/21/2002,32.002277,27.670704,32.485451,40.950897,41.701443,32.213947
8/22/2002,32.271202,28.062778,32.609081,41.50251,42.85527,32.819405
8/23/2002,30.926567,27.338949,32.289101,40.057804,41.865116,32.202068
8/26/2002,31.240316,27.866739,32.223656,40.530621,42.14333,32.706631
8/27/2002,29.985325,27.655617,32.245468,39.593758,40.83403,32.142715
8/28/2002,29.05304,27.007214,32.04911,39.287292,40.621265,32.190212
8/29/2002,29.420578,27.142933,31.678236,39.401131,40.711304,31.709398
8/30/2002,29.160608,27.482204,31.852764,39.409885,40.653992,31.632231
9/3/2002,27.609797,26.464352,31.08917,38.078995,38.78825,30.581585
9/4/2002,28.326939,26.584984,31.481871,38.963329,39.933891,30.433191
9/5/2002,27.251228,25.725454,31.474588,38.026459,39.565639,30.332275
9/6/2002,28.058012,26.44174,31.256447,39.576221,39.672024,30.451002
9/9/2002,28.506226,26.841341,31.918215,39.838905,40.015717,30.326351
9/10/2002,28.945477,26.954432,31.983669,40.36425,40.244843,29.554682
9/11/2002,28.918581,27.142933,31.969126,40.355503,40.212112,29.839611
9/12/2002,27.609797,26.713156,31.532776,39.357338,39.434711,28.978897
9/13/2002,28.049059,26.416943,31.737852,39.838905,39.853561,29.262222
9/16/2002,27.511194,26.333612,31.993282,39.707565,39.96011,29.592367
9/17/2002,26.982307,25.629061,31.256189,39.050888,39.214207,28.109753
9/18/2002,26.489273,25.591175,31.139441,39.269779,39.369946,28.842045
9/19/2002,25.413568,24.977539,30.504536,37.938904,38.320736,28.379858
9/20/2002,25.413568,25.432095,30.271008,38.262871,38.328941,27.881641
9/23/2002,24.705391,24.886616,30.343983,37.387283,37.796124,27.371441
9/24/2002,24.400612,23.742676,29.694483,36.520439,37.886299,26.645138
9/25/2002,25.422533,24.507839,29.913408,37.396038,39.13224,27.341421
9/26/2002,25.099825,24.772989,30.56292,38.516773,39.673233,28.091736
9/27/2002,24.651613,24.091162,29.701775,37.343506,38.205975,27.707575
9/30/2002,23.84483,23.750248,29.606907,35.93383,38.18961,27.713573
10/1/2002,24.786074,25.166933,30.431551,36.686802,39.263405,28.45188
10/2/2002,24.257185,23.71237,29.920719,36.073917,39.017479,27.91766
10/3/2002,23.817936,23.932072,30.022875,35.828743,39.017479,27.749586
10/4/2002,23.047016,23.409334,29.512035,35.329666,37.878105,26.645138
10/7/2002,22.500198,22.91691,29.431753,33.753616,37.878105,26.411024
10/8/2002,22.804985,23.076002,30.13965,34.716755,38.574844,25.45064
10/9/2002,22.276096,22.098713,29.58502,33.631031,38.279758,23.451796
10/10/2002,23.800007,23.182066,29.577709,34.541641,38.837151,25.120489
10/11/2002,25.135675,24.113897,30.176128,36.065155,39.312565,25.45064
10/14/2002,25.494244,23.954803,30.701574,36.354103,40.197861,25.204536
10/15/2002,27.296059,25.288143,31.227005,38.087746,41.050323,25.570681
10/16/2002,25.50321,24.560862,30.322088,37.03706,41.18969,24.496233
10/17/2002,26.794056,25.416931,30.489922,37.693733,41.476559,24.994434
10/18/2002,27.027128,25.280565,30.891312,38.140285,41.607735,25.102489
10/21/2002,27.833912,26.076029,31.759739,38.963329,41.722477,26.543095
10/22/2002,27.251228,25.454811,31.234299,38.902046,41.066719,25.990847
10/23/2002,28.102833,25.409355,31.044561,39.488663,40.599483,26.59111
10/24/2002,27.744265,24.54571,30.665077,38.919544,40.009319,26.441036
10/25/2002,28.560015,25.257837,30.935091,39.576221,40.919182,26.831205
10/28/2002,28.174549,24.848742,30.212616,38.919544,40.451946,27.383436
10/29/2002,27.914583,24.803295,30.789137,38.875767,40.230633,27.257385
10/30/2002,28.640686,24.704809,30.745373,38.367928,40.624077,27.551516
10/31/2002,28.909616,24.674501,30.45344,38.289127,40.238819,27.731585
11/1/2002,29.761215,25.303299,30.869419,38.875767,40.722446,27.821619
11/4/2002,31.105852,25.212383,30.161545,38.744431,40.665058,28.691988
11/5/2002,31.007229,25.265423,30.679672,39.252258,41.279839,28.661968
11/6/2002,31.509232,26.136648,30.504536,39.62001,42.214283,28.962093
11/7/2002,30.209427,25.560883,30.504536,38.621845,41.845409,28.001696
11/8/2002,30.074968,25.151785,30.161545,38.236588,41.525761,27.329407
11/11/2002,28.685516,24.432072,30.103153,37.308479,40.812614,26.771181
11/12/2002,29.626749,24.848742,29.190935,37.825069,41.066719,26.290977
11/13/2002,30.110838,24.674501,29.701775,38.087746,40.574905,26.543095
11/14/2002,31.464418,25.447243,30.008284,38.919544,41.247044,26.993273
11/15/2002,31.338915,25.576033,30.219919,39.418625,41.640495,27.437466
11/18/2002,31.240316,25.265423,30.212616,38.937042,41.378201,27.371441
11/19/2002,30.478357,25.151785,30.2637,38.280373,41.18969,27.257385
11/20/2002,31.948484,25.500277,30.395071,38.359184,41.673309,27.467474
11/21/2002,33.481369,26.50786,30.20532,39.471176,41.96019,27.671553
11/22/2002,33.373795,26.182098,30.212616,39.628761,41.6241,28.493895
11/25/2002,33.974403,26.515427,29.993683,39.795124,41.550331,28.691988
11/26/2002,33.158657,26.197252,29.79664,38.919544,40.861797,28.001696
11/27/2002,34.22541,27.04574,30.212616,40.36425,41.353619,28.271805
11/29/2002,34.135754,27.462412,29.847736,40.145363,41.394592,28.031713
12/2/2002,34.288128,27.06848,29.774765,40.320477,41.066719,27.7616
12/3/2002,33.03315,26.7124,30.008284,38.92831,40.574905,28.00769
12/4/2002,32.091915,26.64423,30.416956,38.989601,41.058517,27.623549
12/5/2002,31.643711,26.341196,29.964489,38.744431,40.861797,27.299414
12/6/2002,31.822983,26.568462,30.13965,38.744431,40.99295,27.449474
12/9/2002,30.299074,25.863913,30.117767,37.544903,40.968357,27.743593
12/10/2002,31.061033,26.007858,30.56292,38.254082,40.943779,28.001696
12/11/2002,31.240316,26.500284,30.292891,38.210331,41.058517,28.271805
12/12/2002,31.186516,26.2124,30.227219,38.236588,40.648693,28.361845
12/13/2002,30.083935,25.807041,30.222071,37.437733,40.291271,28.662498
12/16/2002,31.240316,26.820435,30.354313,38.19104,40.734947,28.911526
12/17/2002,30.83692,26.591848,30.03108,37.665474,40.488453,29.124109
12/18/2002,29.850851,26.226116,29.979654,37.157425,40.135178,29.033009
12/19/2002,29.70743,25.822279,29.627018,36.658142,39.683304,28.960125
12/20/2002,30.012207,26.271818,30.016373,37.052326,40.184464,29.324547
12/23/2002,30.559031,26.325169,30.229425,36.649403,40.463825,29.057297
12/24/2002,30.083935,26.23373,30.222071,36.754494,40.702084,29.063379
12/26/2002,30.03014,26.256582,30.229425,36.500477,39.962643,29.275961
12/27/2002,29.474369,25.982296,29.972303,36.088783,39.445034,29.026939
12/30/2002,29.277138,26.134672,30.023722,36.202671,39.568272,29.063379
12/31/2002,29.133722,26.23373,29.862112,36.684425,39.872261,29.081594
1/2/2003,30.263208,26.843298,30.508564,37.840675,40.956783,29.81653
1/3/2003,30.594893,26.698526,30.354313,37.534096,41.096462,30.089849
1/6/2003,31.706451,27.285221,30.633451,38.138485,41.687996,31.158857
1/7/2003,32.396698,27.102354,30.405725,37.972054,41.080006,30.575768
1/8/2003,31.383738,26.332785,30.097189,37.577888,40.669216,30.672941
